FLIGHT_ID,AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DISTANCE,DISTANCE_GROUP,YEAR,QUARTER,MONTH,CLASS
17996,19805,12323,11057,185,1,2025,1,1,F
17997,20409,11697,12889,2173,5,2025,1,1,F
17998,19977,11292,13485,826,2,2025,1,1,F
17999,19930,14747,11618,2402,5,2025,1,1,F
18000,20452,11618,12339,645,2,2025,1,1,F
18001,19393,12264,11292,1452,3,2025,1,1,F
18002,19805,14107,11292,602,2,2025,1,1,F
18003,19977,14771,14492,2400,5,2025,1,1,F
18004,20304,12892,14679,109,1,2025,1,1,F
18005,20397,14685,11057,213,1,2025,1,1,F
18006,19393,11292,13851,495,1,2025,1,1,F
18007,19393,12889,14747,867,2,2025,1,1,F
18008,20397,11057,12945,281,1,2025,1,1,F
18009,20436,11042,12889,1824,4,2025,1,1,F
18010,19977,14771,14908,372,1,2025,1,1,F
18011,20452,14122,13930,413,1,2025,1,1,F
18012,19393,11259,13158,319,1,2025,1,1,F
18013,19930,11618,14747,2402,5,2025,1,1,F
18014,19930,10721,14747,2496,5,2025,1,1,F
18015,20416,11618,10397,746,2,2025,1,1,F
18016,20416,11433,14635,1084,3,2025,1,1,F
18017,19977,11292,12441,406,1,2025,1,1,F
18018,19393,10821,14321,452,1,2025,1,1,F
18019,19977,14057,12266,1825,4,2025,1,1,F
18020,19790,13204,14747,2554,6,2025,1,1,F
18021,19790,10397,13360,442,1,2025,1,1,F
18022,20397,15412,11057,177,1,2025,1,1,F
18023,19393,10693,15016,272,1,2025,1,1,F
18024,19393,12339,14107,1488,3,2025,1,1,F
18025,19977,11292,14262,776,2,2025,1,1,F
18026,20409,12478,10732,1576,4,2025,1,1,F
18027,19393,12191,12206,277,1,2025,1,1,F
18028,19805,12478,10423,1521,4,2025,1,1,F
18029,20378,12266,11540,667,2,2025,1,1,F
18030,20304,11292,13851,495,1,2025,1,1,F
18031,20436,13204,14492,534,2,2025,1,1,F
18032,19930,14771,12478,2586,6,2025,1,1,F
18033,19393,14107,10713,735,2,2025,1,1,F
18034,19977,12266,14635,861,2,2025,1,1,F
18035,19805,11057,13342,651,2,2025,1,1,F
18036,19977,14492,11292,1436,3,2025,1,1,F
18037,19977,14869,11618,1969,4,2025,1,1,F
18038,20436,13204,15356,896,2,2025,1,1,F
18039,19393,15016,11697,1057,3,2025,1,1,F
18040,19790,14869,14831,584,2,2025,1,1,F
18041,19393,12191,13158,441,1,2025,1,1,F
18042,20436,15356,13204,896,2,2025,1,1,F
18043,20416,14122,11697,994,2,2025,1,1,F
18044,20416,10397,11433,594,2,2025,1,1,F
18045,20416,11697,14122,994,2,2025,1,1,F
18046,19790,14492,13204,534,2,2025,1,1,F
18047,19790,14307,10397,903,2,2025,1,1,F
18048,19805,11298,14730,733,2,2025,1,1,F
18049,20452,12953,14492,431,1,2025,1,1,F
18050,19790,14747,13204,2554,6,2025,1,1,F
18051,19790,14869,10423,1086,3,2025,1,1,F
18052,20416,13204,10158,852,2,2025,1,1,F
18053,20436,13487,11292,680,2,2025,1,1,F
18054,19393,12191,11697,957,2,2025,1,1,F
18055,19393,14107,12339,1488,3,2025,1,1,F
18056,19977,11884,11292,836,2,2025,1,1,F
18057,19977,11618,14869,1969,4,2025,1,1,F
18058,19393,11292,11109,73,1,2025,1,1,F
18059,20416,11697,15304,197,1,2025,1,1,F
18060,19393,10423,10397,813,2,2025,1,1,F
18061,19930,14747,10721,2496,5,2025,1,1,F
18062,19805,14107,13891,325,1,2025,1,1,F
18063,19790,13232,10397,591,2,2025,1,1,F
18064,19393,12339,14635,945,2,2025,1,1,F
18065,19790,10721,14747,2496,5,2025,1,1,F
18066,19690,13830,12758,84,1,2025,1,1,F
18067,19977,12173,12016,3801,8,2025,1,1,F
18068,20416,14908,12889,226,1,2025,1,1,F
18069,19790,13487,12266,1034,3,2025,1,1,F
18070,19393,10529,13204,1050,3,2025,1,1,F
18071,19790,10397,13577,317,1,2025,1,1,F
18072,19977,13930,14492,646,2,2025,1,1,F
18073,20416,12953,13930,733,2,2025,1,1,F
18074,20409,11697,14771,2584,6,2025,1,1,F
18075,19790,10693,13487,695,2,2025,1,1,F
18076,20416,10158,13204,852,2,2025,1,1,F
18077,19393,10721,11292,1754,4,2025,1,1,F
18078,19393,11292,10800,850,2,2025,1,1,F
18079,20416,11697,13204,177,1,2025,1,1,F
18080,19805,10821,11298,1217,3,2025,1,1,F
18081,20397,11057,15412,177,1,2025,1,1,F
18082,19977,13485,11292,826,2,2025,1,1,F
18083,20416,12953,13303,1096,3,2025,1,1,F
18084,19977,12173,12266,3904,8,2025,1,1,F
18085,19977,14122,11292,1290,3,2025,1,1,F
18086,20304,10693,13930,409,1,2025,1,1,F
18087,19393,14107,14747,1107,3,2025,1,1,F
18088,20452,10721,13930,867,2,2025,1,1,F
18089,19790,10423,14869,1086,3,2025,1,1,F
18090,19690,12173,14771,2398,5,2025,1,1,F
18091,20416,11697,11066,973,2,2025,1,1,F
18092,19930,14679,13204,2149,5,2025,1,1,F
18093,19930,12982,14747,2701,6,2025,1,1,F
18094,20409,13204,11278,759,2,2025,1,1,F
18095,19790,12266,13487,1034,3,2025,1,1,F
18096,19930,13487,14747,1399,3,2025,1,1,F
18097,19977,14027,13930,1144,3,2025,1,1,F
18098,19805,14107,15304,1788,4,2025,1,1,F
18099,19805,11057,11986,583,2,2025,1,1,F
18100,20416,15304,13930,1012,3,2025,1,1,F
18101,19790,11433,13930,235,1,2025,1,1,F
18102,19930,14747,12266,1874,4,2025,1,1,F
18103,19393,11697,12191,957,2,2025,1,1,F
18104,19393,10821,10423,1342,3,2025,1,1,F
18105,19393,13796,13891,362,1,2025,1,1,F
18106,19977,14771,13830,2338,5,2025,1,1,F
18107,20416,11697,12339,1005,3,2025,1,1,F
18108,19805,13930,11292,888,2,2025,1,1,F
18109,19805,14771,13930,1846,4,2025,1,1,F
18110,19977,11292,13891,819,2,2025,1,1,F
18111,19805,14570,14107,601,2,2025,1,1,F
18112,19393,12191,10423,148,1,2025,1,1,F
18113,19977,11618,14747,2402,5,2025,1,1,F
18114,20409,11618,14843,1608,4,2025,1,1,F
18115,20409,11618,14027,1023,3,2025,1,1,F
18116,20409,10529,14843,1666,4,2025,1,1,F
18117,19977,11292,10397,1199,3,2025,1,1,F
18118,19393,10257,13204,1073,3,2025,1,1,F
18119,19393,11697,15016,1057,3,2025,1,1,F
18120,19393,15016,10397,484,1,2025,1,1,F
18121,19393,12173,14679,2614,6,2025,1,1,F
18122,19393,14100,11292,1558,4,2025,1,1,F
18123,20409,12953,13204,950,2,2025,1,1,F
18124,19393,10693,13495,471,1,2025,1,1,F
18125,19977,13204,12892,2218,5,2025,1,1,F
18126,19393,10821,12451,663,2,2025,1,1,F
18127,19977,10397,11292,1199,3,2025,1,1,F
18128,19690,12173,14747,2677,6,2025,1,1,F
18129,19790,11637,13487,223,1,2025,1,1,F
18130,20409,11697,10529,1173,3,2025,1,1,F
18131,19977,12016,12173,3801,8,2025,1,1,F
18132,19393,14321,10821,452,1,2025,1,1,F
18133,19805,14107,14893,647,2,2025,1,1,F
18134,19393,10693,13198,491,1,2025,1,1,F
18135,19805,11697,13930,1182,3,2025,1,1,F
18136,20416,11697,14524,805,2,2025,1,1,F
18137,20409,14492,12478,427,1,2025,1,1,F
18138,19977,11042,11618,404,1,2025,1,1,F
18139,19790,13204,11193,757,2,2025,1,1,F
18140,19805,10994,11057,168,1,2025,1,1,F
18141,19393,10800,11292,850,2,2025,1,1,F
18142,19790,13360,10397,442,1,2025,1,1,F
18143,20416,13204,13930,1005,3,2025,1,1,F
18144,19977,12264,10397,534,2,2025,1,1,F
18145,19393,15376,11292,639,2,2025,1,1,F
18146,19790,11193,13204,757,2,2025,1,1,F
18147,19790,15376,10397,1541,4,2025,1,1,F
18148,20409,12478,10792,301,1,2025,1,1,F
18149,19790,12191,10397,696,2,2025,1,1,F
18150,19805,13244,11057,511,2,2025,1,1,F
18151,19805,12892,11278,2311,5,2025,1,1,F
18152,20416,13930,12892,1744,4,2025,1,1,F
18153,19977,11042,12266,1091,3,2025,1,1,F
18154,19805,13931,11298,1212,3,2025,1,1,F
18155,19790,14869,10693,1404,3,2025,1,1,F
18156,19977,12441,11292,406,1,2025,1,1,F
18157,20436,12892,11292,862,2,2025,1,1,F
18158,19977,13830,11292,3302,7,2025,1,1,F
18159,19393,10423,10821,1342,3,2025,1,1,F
18160,19930,14771,12889,414,1,2025,1,1,F
18161,19393,15304,12191,781,2,2025,1,1,F
18162,20416,13303,12953,1096,3,2025,1,1,F
18163,19393,10693,14492,442,1,2025,1,1,F
18164,19790,13204,14492,534,2,2025,1,1,F
18165,19977,11292,11648,752,2,2025,1,1,F
18166,19977,14635,12266,861,2,2025,1,1,F
18167,20409,10732,12478,1576,4,2025,1,1,F
18168,19690,12758,13830,84,1,2025,1,1,F
18169,19393,13342,14107,1460,3,2025,1,1,F
18170,19977,14747,11618,2402,5,2025,1,1,F
18171,19790,10397,14576,749,2,2025,1,1,F
18172,19790,10140,10397,1269,3,2025,1,1,F
18173,19930,14747,15304,2520,6,2025,1,1,F
18174,20416,13204,11697,177,1,2025,1,1,F
18175,19805,11278,12892,2311,5,2025,1,1,F
18176,19805,11057,10257,646,2,2025,1,1,F
18177,19805,12478,14771,2586,6,2025,1,1,F
18178,19977,11618,11042,404,1,2025,1,1,F
18179,20304,14771,14262,421,1,2025,1,1,F
18180,19790,11433,14492,501,2,2025,1,1,F
18181,20409,14771,11697,2584,6,2025,1,1,F
18182,19805,11066,11057,347,1,2025,1,1,F
18183,19393,15304,10423,928,2,2025,1,1,F
18184,19790,10713,14869,290,1,2025,1,1,F
18185,19977,11292,13830,3302,7,2025,1,1,F
18186,19393,13851,12191,419,1,2025,1,1,F
18187,19393,14635,12339,945,2,2025,1,1,F
18188,19977,12266,14057,1825,4,2025,1,1,F
18189,19977,13930,10423,977,2,2025,1,1,F
18190,19393,12191,11278,1218,3,2025,1,1,F
18191,19790,10397,13232,591,2,2025,1,1,F
18192,19977,14908,14771,372,1,2025,1,1,F
18193,19977,15016,11292,770,2,2025,1,1,F
18194,20452,12953,13930,733,2,2025,1,1,F
18195,19977,11292,15376,639,2,2025,1,1,F
18196,19790,10257,10397,853,2,2025,1,1,F
18197,19393,11292,10713,649,2,2025,1,1,F
18198,19930,12478,14771,2586,6,2025,1,1,F
18199,19393,14831,10423,1476,3,2025,1,1,F
18200,19977,12264,14843,1571,4,2025,1,1,F
18201,19790,11433,14100,453,1,2025,1,1,F
18202,20452,10721,14100,280,1,2025,1,1,F
18203,19805,13930,14771,1846,4,2025,1,1,F
18204,19393,11109,11292,73,1,2025,1,1,F
18205,19805,11057,14576,573,2,2025,1,1,F
18206,20416,12892,13930,1744,4,2025,1,1,F
18207,20416,12266,13204,854,2,2025,1,1,F
18208,19930,12523,14747,909,2,2025,1,1,F
18209,19393,13851,11292,495,1,2025,1,1,F
18210,19790,14576,10397,749,2,2025,1,1,F
18211,19393,15016,13232,251,1,2025,1,1,F
18212,20416,12892,11433,1979,4,2025,1,1,F
18213,19977,12266,11042,1091,3,2025,1,1,F
18214,20409,14843,11618,1608,4,2025,1,1,F
18215,20397,11057,14685,213,1,2025,1,1,F
18216,20409,14843,10529,1666,4,2025,1,1,F
18217,19393,11292,10849,524,2,2025,1,1,F
18218,19393,11278,10693,562,2,2025,1,1,F
18219,19805,14679,13930,1723,4,2025,1,1,F
18220,19393,14057,13796,543,2,2025,1,1,F
18221,20452,14100,10721,280,1,2025,1,1,F
18222,19790,10721,11697,1237,3,2025,1,1,F
18223,19393,13232,15016,251,1,2025,1,1,F
18224,19805,11292,13930,888,2,2025,1,1,F
18225,19790,10397,10140,1269,3,2025,1,1,F
18226,19393,13232,10721,861,2,2025,1,1,F
18227,19393,11292,13342,896,2,2025,1,1,F
18228,20436,10397,13204,404,1,2025,1,1,F
18229,19977,10800,14771,326,1,2025,1,1,F
18230,19393,12892,12191,1390,3,2025,1,1,F
18231,19790,10397,10257,853,2,2025,1,1,F
18232,19977,13495,11618,1167,3,2025,1,1,F
18233,20452,11278,12478,213,1,2025,1,1,F
18234,19393,13796,14747,672,2,2025,1,1,F
18235,19805,14576,11057,573,2,2025,1,1,F
18236,19977,10821,11292,1491,3,2025,1,1,F
18237,20398,10279,11298,312,1,2025,1,1,F
18238,19805,11298,10821,1217,3,2025,1,1,F
18239,19977,14771,10800,326,1,2025,1,1,F
18240,19393,10849,11292,524,2,2025,1,1,F
18241,19790,10397,12191,696,2,2025,1,1,F
18242,19930,12266,14747,1874,4,2025,1,1,F
18243,19805,12953,13204,950,2,2025,1,1,F
18244,20304,14679,12892,109,1,2025,1,1,F
18245,19977,13930,14908,1726,4,2025,1,1,F
18246,19805,11298,11109,592,2,2025,1,1,F
18247,20398,11298,10279,312,1,2025,1,1,F
18248,19790,13930,13487,334,1,2025,1,1,F
18249,19393,10397,15016,484,1,2025,1,1,F
18250,19805,11057,12323,185,1,2025,1,1,F
18251,19790,14492,11433,501,2,2025,1,1,F
18252,20416,13495,11697,674,2,2025,1,1,F
18253,19977,13930,14893,1781,4,2025,1,1,F
18254,19393,11292,10721,1754,4,2025,1,1,F
18255,19790,10397,14307,903,2,2025,1,1,F
18256,20416,13204,12266,854,2,2025,1,1,F
18257,19977,11292,11884,836,2,2025,1,1,F
18258,19805,15096,11057,603,2,2025,1,1,F
18259,19977,14747,12266,1874,4,2025,1,1,F
18260,20304,13930,10693,409,1,2025,1,1,F
18261,19977,11292,12094,141,1,2025,1,1,F
18262,19805,11298,13485,821,2,2025,1,1,F
18263,19393,12191,12892,1390,3,2025,1,1,F
18264,19790,10721,12892,2611,6,2025,1,1,F
18265,19393,12889,13851,986,2,2025,1,1,F
18266,19977,12892,13204,2218,5,2025,1,1,F
18267,19393,11278,15016,719,2,2025,1,1,F
18268,19393,15376,12889,365,1,2025,1,1,F
18269,19393,15016,15304,869,2,2025,1,1,F
18270,19977,11292,14100,1558,4,2025,1,1,F
18271,19393,14986,10821,880,2,2025,1,1,F
18272,19805,14771,12478,2586,6,2025,1,1,F
18273,19930,15304,14747,2520,6,2025,1,1,F
18274,20304,14107,12892,370,1,2025,1,1,F
18275,19790,11292,12953,1620,4,2025,1,1,F
18276,19790,14492,10721,612,2,2025,1,1,F
18277,19393,14679,12173,2614,6,2025,1,1,F
18278,19805,11109,11298,592,2,2025,1,1,F
18279,19805,11298,10713,1272,3,2025,1,1,F
18280,19393,14831,10800,296,1,2025,1,1,F
18281,20416,12889,14908,226,1,2025,1,1,F
18282,19977,11292,11042,1201,3,2025,1,1,F
18283,19805,11986,11057,583,2,2025,1,1,F
18284,19393,12889,15376,365,1,2025,1,1,F
18285,19393,13495,10693,471,1,2025,1,1,F
18286,19977,14893,13930,1781,4,2025,1,1,F
18287,19393,13931,10821,159,1,2025,1,1,F
18288,19790,13891,10397,1900,4,2025,1,1,F
18289,19393,12889,11638,259,1,2025,1,1,F
18290,20304,14771,14679,447,1,2025,1,1,F
18291,19393,11292,10140,349,1,2025,1,1,F
18292,19805,13485,11298,821,2,2025,1,1,F
18293,19393,10693,11278,562,2,2025,1,1,F
18294,20363,15919,10397,589,2,2025,1,1,F
18295,19805,13303,13495,675,2,2025,1,1,F
18296,20304,14262,14771,421,1,2025,1,1,F
18297,20452,13930,11986,137,1,2025,1,1,F
18298,19790,13487,10693,695,2,2025,1,1,F
18299,20452,12478,11278,213,1,2025,1,1,F
18300,19393,12889,10713,519,2,2025,1,1,F
18301,19790,10397,13891,1900,4,2025,1,1,F
18302,19393,10821,13296,377,1,2025,1,1,F
18303,19805,10721,13930,867,2,2025,1,1,F
18304,19930,14893,14747,605,2,2025,1,1,F
18305,19977,10423,13930,977,2,2025,1,1,F
18306,19805,13930,14635,1120,3,2025,1,1,F
18307,19790,14100,11433,453,1,2025,1,1,F
18308,19393,15016,12953,888,2,2025,1,1,F
18309,19393,10821,14576,277,1,2025,1,1,F
18310,19977,12758,11292,3329,7,2025,1,1,F
18311,19805,11057,13244,511,2,2025,1,1,F
18312,19687,14747,11884,224,1,2025,1,1,F
18313,19805,10713,11298,1272,3,2025,1,1,F
18314,19805,13303,12451,335,1,2025,1,1,F
18315,20304,14679,14771,447,1,2025,1,1,F
18316,19930,13204,14679,2149,5,2025,1,1,F
18317,19393,10821,14843,1565,4,2025,1,1,F
18318,19790,11433,11618,488,1,2025,1,1,F
18319,19790,14908,10397,1919,4,2025,1,1,F
18320,19790,13577,10397,317,1,2025,1,1,F
18321,19393,10140,11292,349,1,2025,1,1,F
18322,20409,13204,12953,950,2,2025,1,1,F
18323,20409,12478,14492,427,1,2025,1,1,F
18324,20452,11986,13930,137,1,2025,1,1,F
18325,20304,12892,14107,370,1,2025,1,1,F
18326,19790,10721,14492,612,2,2025,1,1,F
18327,19393,10713,11292,649,2,2025,1,1,F
18328,19805,11298,13931,1212,3,2025,1,1,F
18329,19790,11618,11433,488,1,2025,1,1,F
18330,19393,14683,12191,192,1,2025,1,1,F
18331,19805,11057,10792,546,2,2025,1,1,F
18332,20452,11066,12953,479,1,2025,1,1,F
18333,19790,12266,11433,1075,3,2025,1,1,F
18334,19790,14869,10713,290,1,2025,1,1,F
18335,19393,10821,14986,880,2,2025,1,1,F
18336,20436,13891,12889,197,1,2025,1,1,F
18337,19790,10693,11433,456,1,2025,1,1,F
18338,19790,11697,10721,1237,3,2025,1,1,F
18339,19790,12953,11292,1620,4,2025,1,1,F
18340,19977,11042,11292,1201,3,2025,1,1,F
18341,19393,10423,13495,444,1,2025,1,1,F
18342,19393,13204,14307,1072,3,2025,1,1,F
18343,19790,10397,10792,712,2,2025,1,1,F
18344,19805,14524,11298,1158,3,2025,1,1,F
18345,19687,11884,14747,224,1,2025,1,1,F
18346,19805,14107,14570,601,2,2025,1,1,F
18347,20398,13158,11298,309,1,2025,1,1,F
18348,19393,11278,10397,547,2,2025,1,1,F
18349,19393,11292,14570,804,2,2025,1,1,F
18350,19977,11292,12758,3329,7,2025,1,1,F
18351,19393,13495,11292,1062,3,2025,1,1,F
18352,19805,14679,14100,2370,5,2025,1,1,F
18353,19790,10299,14747,1448,3,2025,1,1,F
18354,19393,13891,13796,362,1,2025,1,1,F
18355,19805,13871,11298,583,2,2025,1,1,F
18356,20363,10397,15919,589,2,2025,1,1,F
18357,20409,14027,11618,1023,3,2025,1,1,F
18358,19977,12094,11292,141,1,2025,1,1,F
18359,20436,12889,13891,197,1,2025,1,1,F
18360,19393,14570,11292,804,2,2025,1,1,F
18361,19977,14843,12264,1571,4,2025,1,1,F
18362,19977,13198,13930,403,1,2025,1,1,F
18363,19790,15096,10397,794,2,2025,1,1,F
18364,19977,11292,15016,770,2,2025,1,1,F
18365,19790,14107,12478,2153,5,2025,1,1,F
18366,19805,13204,12892,2218,5,2025,1,1,F
18367,19393,13796,12954,353,1,2025,1,1,F
18368,19790,14747,10721,2496,5,2025,1,1,F
18369,19790,10397,15376,1541,4,2025,1,1,F
18370,20436,14679,11292,853,2,2025,1,1,F
18371,19977,12266,14747,1874,4,2025,1,1,F
18372,19977,14100,11292,1558,4,2025,1,1,F
18373,19805,11298,13871,583,2,2025,1,1,F
18374,20436,12889,11042,1824,4,2025,1,1,F
18375,19805,15412,11298,772,2,2025,1,1,F
18376,19393,14635,15016,979,2,2025,1,1,F
18377,19393,12191,14683,192,1,2025,1,1,F
18378,20436,11292,14679,853,2,2025,1,1,F
18379,19393,12339,12889,1590,4,2025,1,1,F
18380,19805,12892,13204,2218,5,2025,1,1,F
18381,19393,15304,15016,869,2,2025,1,1,F
18382,19790,12266,12953,1416,3,2025,1,1,F
18383,19790,12173,14869,2994,6,2025,1,1,F
18384,19805,13931,11057,290,1,2025,1,1,F
18385,20416,11697,13495,674,2,2025,1,1,F
18386,19805,11298,11503,721,2,2025,1,1,F
18387,19393,15016,14635,979,2,2025,1,1,F
18388,19393,11292,13930,888,2,2025,1,1,F
18389,20416,11433,12892,1979,4,2025,1,1,F
18390,20409,10721,12889,2381,5,2025,1,1,F
18391,19393,14307,13204,1072,3,2025,1,1,F
18392,19393,13198,10693,491,1,2025,1,1,F
18393,19687,14747,14057,129,1,2025,1,1,F
18394,19977,11618,13495,1167,3,2025,1,1,F
18395,19790,13487,13930,334,1,2025,1,1,F
18396,19977,13930,13198,403,1,2025,1,1,F
18397,20452,10721,12478,187,1,2025,1,1,F
18398,20422,12889,13487,1299,3,2025,1,1,F
18399,20436,11292,12892,862,2,2025,1,1,F
18400,19805,11057,10994,168,1,2025,1,1,F
18401,19805,13204,12953,950,2,2025,1,1,F
18402,19393,15016,11278,719,2,2025,1,1,F
18403,19790,11433,12266,1075,3,2025,1,1,F
18404,19393,11292,15376,639,2,2025,1,1,F
18405,19393,10423,14679,1164,3,2025,1,1,F
18406,19977,13930,12173,4243,9,2025,1,1,F
18407,19805,11057,15096,603,2,2025,1,1,F
18408,19393,13232,14100,668,2,2025,1,1,F
18409,19790,12953,12266,1416,3,2025,1,1,F
18410,20304,14771,12892,337,1,2025,1,1,F
18411,19790,12478,14107,2153,5,2025,1,1,F
18412,19393,13495,10423,444,1,2025,1,1,F
18413,19393,12451,10821,663,2,2025,1,1,F
18414,20436,14100,15304,920,2,2025,1,1,F
18415,19805,14057,14107,1009,3,2025,1,1,F
18416,19790,10397,14908,1919,4,2025,1,1,F
18417,19805,13930,15304,1012,3,2025,1,1,F
18418,19393,14771,14107,651,2,2025,1,1,F
18419,19393,13796,14057,543,2,2025,1,1,F
18420,19805,14635,13930,1120,3,2025,1,1,F
18421,19393,10397,11278,547,2,2025,1,1,F
18422,19805,13930,14679,1723,4,2025,1,1,F
18423,19393,10821,13931,159,1,2025,1,1,F
18424,19393,15016,12191,687,2,2025,1,1,F
18425,19393,13930,11292,888,2,2025,1,1,F
18426,19977,14908,11618,2434,5,2025,1,1,F
18427,19805,10257,11057,646,2,2025,1,1,F
18428,20436,11292,12266,862,2,2025,1,1,F
18429,19805,13930,14908,1726,4,2025,1,1,F
18430,19790,13303,13487,1501,4,2025,1,1,F
18431,20363,10397,15412,152,1,2025,1,1,F
18432,20422,13487,12889,1299,3,2025,1,1,F
18433,19393,14100,13232,668,2,2025,1,1,F
18434,19977,11648,11292,752,2,2025,1,1,F
18435,19790,11259,10397,721,2,2025,1,1,F
18436,19930,14747,12523,909,2,2025,1,1,F
18437,19805,10792,11057,546,2,2025,1,1,F
18438,19393,14843,10821,1565,4,2025,1,1,F
18439,19393,12191,15016,687,2,2025,1,1,F
18440,19977,11292,14831,948,2,2025,1,1,F
18441,20398,11298,13158,309,1,2025,1,1,F
18442,19977,14771,12758,2367,5,2025,1,1,F
18443,19930,14747,10423,1770,4,2025,1,1,F
18444,19790,14747,10299,1448,3,2025,1,1,F
18445,20452,12478,10721,187,1,2025,1,1,F
18446,19393,10713,12889,519,2,2025,1,1,F
18447,19790,14869,12173,2994,6,2025,1,1,F
18448,19977,14908,13930,1726,4,2025,1,1,F
18449,19393,11292,13495,1062,3,2025,1,1,F
18450,19393,12191,13851,419,1,2025,1,1,F
18451,19393,13891,11292,819,2,2025,1,1,F
18452,19805,14100,14679,2370,5,2025,1,1,F
18453,19805,11057,11066,347,1,2025,1,1,F
18454,19790,10792,10397,712,2,2025,1,1,F
18455,19805,14107,14683,843,2,2025,1,1,F
18456,20436,12266,11292,862,2,2025,1,1,F
18457,19393,11292,13891,819,2,2025,1,1,F
18458,20436,11042,14635,1025,3,2025,1,1,F
18459,19790,11433,10693,456,1,2025,1,1,F
18460,19805,11278,15304,814,2,2025,1,1,F
18461,19790,13487,13303,1501,4,2025,1,1,F
18462,20436,13204,10397,404,1,2025,1,1,F
18463,19805,11057,14307,683,2,2025,1,1,F
18464,20409,12889,10721,2381,5,2025,1,1,F
18465,19393,14576,10821,277,1,2025,1,1,F
18466,19393,11638,12889,259,1,2025,1,1,F
18467,19805,11298,14524,1158,3,2025,1,1,F
18468,20436,11042,15304,927,2,2025,1,1,F
18469,19977,13495,11292,1062,3,2025,1,1,F
18470,19930,14747,12478,2422,5,2025,1,1,F
18471,20452,12953,11066,479,1,2025,1,1,F
18472,19805,14683,14107,843,2,2025,1,1,F
18473,19393,12206,12191,277,1,2025,1,1,F
18474,19790,12892,10721,2611,6,2025,1,1,F
18475,19393,14492,10821,255,1,2025,1,1,F
18476,20304,12892,14570,391,1,2025,1,1,F
18477,20436,15304,11042,927,2,2025,1,1,F
18478,19393,10693,11697,793,2,2025,1,1,F
18479,19393,10821,14492,255,1,2025,1,1,F
18480,20363,15412,10397,152,1,2025,1,1,F
18481,20409,15304,12478,1005,3,2025,1,1,F
18482,19977,11292,13495,1062,3,2025,1,1,F
18483,20436,15304,14100,920,2,2025,1,1,F
18484,19393,13871,11292,472,1,2025,1,1,F
18485,19977,11292,14635,1607,4,2025,1,1,F
18486,20304,14057,14747,129,1,2025,1,1,F
18487,19687,14057,14747,129,1,2025,1,1,F
18488,19393,11292,13871,472,1,2025,1,1,F
18489,19393,14107,14683,843,2,2025,1,1,F
18490,19805,11298,13342,853,2,2025,1,1,F
18491,20409,10397,12478,760,2,2025,1,1,F
18492,19977,14869,12266,1195,3,2025,1,1,F
18493,20416,12892,10397,1947,4,2025,1,1,F
18494,19393,13232,10821,611,2,2025,1,1,F
18495,19805,14100,14843,1576,4,2025,1,1,F
18496,19790,12945,10397,304,1,2025,1,1,F
18497,19393,14683,11292,794,2,2025,1,1,F
18498,19790,10397,15096,794,2,2025,1,1,F
18499,19393,10792,13204,1011,3,2025,1,1,F
18500,19805,11298,15412,772,2,2025,1,1,F
18501,20304,14570,12892,391,1,2025,1,1,F
18502,19977,10693,11618,748,2,2025,1,1,F
18503,19790,14057,12892,834,2,2025,1,1,F
18504,20397,11057,13577,157,1,2025,1,1,F
18505,19977,11618,14908,2434,5,2025,1,1,F
18506,19805,13303,14679,2267,5,2025,1,1,F
18507,19393,12953,15016,888,2,2025,1,1,F
18508,19805,15304,11278,814,2,2025,1,1,F
18509,19930,12478,14747,2422,5,2025,1,1,F
18510,19805,14679,13303,2267,5,2025,1,1,F
18511,19805,14908,13930,1726,4,2025,1,1,F
18512,20416,10397,12892,1947,4,2025,1,1,F
18513,20304,12892,14771,337,1,2025,1,1,F
18514,20416,11433,11697,1127,3,2025,1,1,F
18515,19393,10800,14831,296,1,2025,1,1,F
18516,19977,10713,11292,649,2,2025,1,1,F
18517,20304,14747,14057,129,1,2025,1,1,F
18518,19977,13830,14771,2338,5,2025,1,1,F
18519,19393,12896,11259,293,1,2025,1,1,F
18520,19930,10423,14747,1770,4,2025,1,1,F
18521,20397,13577,11057,157,1,2025,1,1,F
18522,19805,11066,11298,926,2,2025,1,1,F
18523,19790,14057,13487,1426,3,2025,1,1,F
18524,19805,13342,11298,853,2,2025,1,1,F
18525,19393,10821,10792,281,1,2025,1,1,F
18526,19930,14747,14893,605,2,2025,1,1,F
18527,19790,11292,11433,1123,3,2025,1,1,F
18528,19790,14908,14869,588,2,2025,1,1,F
18529,19977,12173,13930,4243,9,2025,1,1,F
18530,19393,13342,11292,896,2,2025,1,1,F
18531,19805,11503,11298,721,2,2025,1,1,F
18532,19805,14843,14100,1576,4,2025,1,1,F
18533,20398,11298,11140,354,1,2025,1,1,F
18534,20416,11433,12953,502,2,2025,1,1,F
18535,19790,11433,14679,1956,4,2025,1,1,F
18536,19790,10397,12945,304,1,2025,1,1,F
18537,20304,11109,11292,73,1,2025,1,1,F
18538,20398,11140,11298,354,1,2025,1,1,F
18539,19393,14057,12889,763,2,2025,1,1,F
18540,20416,11697,11433,1127,3,2025,1,1,F
18541,19393,13204,10397,404,1,2025,1,1,F
18542,20436,14635,11042,1025,3,2025,1,1,F
18543,19790,10397,11259,721,2,2025,1,1,F
